X,gene.id,symbol,entrez_id,chr,start,end,middle,strand
17261,10002920534,Gm18021,,,,,,
17262,10002920537,Gm18802,,,,,,
17263,10002920541,H2al2a,,,,,,
17264,10002920543,Lrig3,,,,,,
17265,10002920556,Myl9,,,,,,
17266,10002920563,Gm5110,,,,,,
17267,10002920582,4930441J16Rik,,,,,,
17268,10002920599,Olfr1455-ps1,,,,,,
17269,10002920600,Gm7858,,,,,,
17270,10002920611,Gm6983,,,,,,
17271,10002920612,Dlk1,,,,,,
17272,10002920617,4930469K13Rik,,,,,,
17273,10002920618,Zfp938,,,,,,
17274,10002920622,Dcx,,,,,,
17275,10002920627,Gm15018,,,,,,
17276,10002920630,Gm48318,,,,,,
17277,10002920632,Gm14114,,,,,,
17278,10002920655,Gm32340,,,,,,
17279,10002920666,n-R5s72,,,,,,
17280,10002920669,Gm15491,,,,,,
17281,10002920701,Gm43558,,,,,,
17282,10002920715,Gm16045,,,,,,
17283,10002920725,Sfmbt2,,,,,,
17284,10002920730,Nckap5,,,,,,
17285,10002920734,4933401J01Rik,,,,,,
17286,10002920747,Gm12152,,,,,,
17287,10002920748,Gm5694,,,,,,
17288,10002920756,Gm13463,,,,,,
17289,10002920765,Gm9267,,,,,,
17290,10002920768,Gm6651,,,,,,
17291,10002920770,Samd12,,,,,,
17292,10002920783,Opcml,,,,,,
17293,10002920789,Gm25756,,,,,,
17294,10002920795,Gm38356,,,,,,
17295,10002920822,Gspt2,,,,,,
17296,10002920855,Chst2,,,,,,
17297,10002920860,Gm29538,,,,,,
17298,10002920883,Nfia,,,,,,
17299,10002920886,Gm30932,,,,,,
17300,10002920905,Nsun6,,,,,,
17301,10002920911,Gm9379,,,,,,
17302,10002920924,Gm37659,,,,,,
17303,10002920925,Tlcd4,,,,,,
17304,10002920933,9330158H04Rik,,,,,,
17305,10002920938,Spata17,,,,,,
17306,10002920939,Gm30694,,,,,,
17307,10002920944,Akt3,,,,,,
17308,10002920964,Trip11,,,,,,
17309,10002920979,Gm14314,,,,,,
17310,10002920981,Gm5270,,,,,,
17311,10002920986,Gm43671,,,,,,
17312,10002920992,Mtnr1b,,,,,,
17313,10002920997,Mir695,,,,,,
17314,10002921007,Gm26737,,,,,,
17315,10002921008,Il21,,,,,,
17316,10002921014,Gm6074,,,,,,
17317,10002921022,Cldn25-ps,,,,,,
17318,10002921028,Arid5b,,,,,,
17319,10002921032,Gm9439,,,,,,
17320,10002921041,Bend4,,,,,,
17321,10002921044,Rb1cc1,,,,,,
17322,10002921049,Gm14258,,,,,,
17323,10002921053,BC024386,,,,,,
17324,10002921064,Pate7,,,,,,
17325,10002921069,Hectd1,,,,,,
17326,10002921072,4930439A04Rik,,,,,,
17327,10002921074,Mapk4,,,,,,
17328,10002921076,Gm25708,,,,,,
17329,10002921077,Gm8823,,,,,,
17330,10002921078,Cldn8,,,,,,
17331,10002921092,Olfr991-ps1,,,,,,
17332,10002921100,Gm49981,,,,,,
17333,10002921114,Gm10234,,,,,,
17334,10002921130,Gm11462,,,,,,
17335,10002921132,Gm25714,,,,,,
17336,10002921135,Mkx,,,,,,
17337,10002921136,Gm43948,,,,,,
17338,10002921141,Gm15596,,,,,,
17339,10002921159,Gm14151,,,,,,
17340,10002921176,Olfr839-ps1,,,,,,
17341,10002921178,Gm13407,,,,,,
17342,10002921179,Gm4775,,,,,,
17343,10002921180,Gm13463,,,,,,
17344,10002921191,Gm37004,,,,,,
17345,10002921221,Gm12589,,,,,,
17346,10002921237,Gm14448,,,,,,
17347,10002921247,Gm38811,,,,,,
17348,10002921258,Nrg1,,,,,,
17349,10002921265,Gm11903,,,,,,
17350,10002921275,Nfatc2,,,,,,
17351,10002921283,Gm13754,,,,,,
17352,10002921290,D730045A05Rik,,,,,,
17353,10002921303,Gm12414,,,,,,
17354,10002921313,Gm37831,,,,,,
17355,10002921346,Gm9599,,,,,,
17356,10002921377,Igkv6-25,,,,,,
17357,10002921384,Gm29823,,,,,,
17358,10002921387,Rora,,,,,,
17359,10002921412,Gm13687,,,,,,
17360,10002921415,Rasa2,,,,,,
17361,10002921417,Gm12375,,,,,,
17362,10002921438,Kcnj9,,,,,,
17363,10002921441,Cr2,,,,,,
17364,10002921443,Trim50,,,,,,
17365,10002921464,4933407E24Rik,,,,,,
17366,10002921466,Olfr727,,,,,,
17367,10002921469,Fsip2,,,,,,
17368,10002921470,Gm50191,,,,,,
17369,10002921481,Gm9949,,,,,,
17370,10002921492,Gm36231,,,,,,
17371,10002921493,Barhl1,,,,,,
17372,10002921500,Naa11,,,,,,
17373,10002921502,Sfxn5,,,,,,
17374,10002921509,Gm9563,,,,,,
17375,10002921515,Prex2,,,,,,
17376,10002921529,Vmn2r-ps126,,,,,,
17377,10002921536,Gm13311,,,,,,
17378,10002921543,Gm38541,,,,,,
17379,10002921553,Txndc11,,,,,,
17380,10002921555,Mir5126,,,,,,
17381,10002921558,Nutm2,,,,,,
17382,10002921560,Gm37826,,,,,,
17383,10002921565,Tenm1,,,,,,
17384,10002921597,AU017674,,,,,,
17385,10002921598,Nkx2-2,,,,,,
17386,10002921610,Itgb8,,,,,,
17387,10002921615,Entpd7,,,,,,
17388,10002921619,Gm43235,,,,,,
17389,10002921622,Gm13566,,,,,,
17390,10002921642,Kirrel,,,,,,
17391,10002921648,Gm11379,,,,,,
17392,10002921658,9630013K17Rik,,,,,,
17393,10002921668,Strbp,,,,,,
17394,10002921681,Sema7a,,,,,,
17395,10002921692,Lrrc4c,,,,,,
17396,10002921695,Gm22013,,,,,,
17397,10002921696,Cd36,,,,,,
17398,10002921709,Gm12179,,,,,,
17399,10002921713,Gm6027,,,,,,
17400,10002921714,Birc2,,,,,,
17401,10002921720,Gm28187,,,,,,
17402,10002921727,Gm14219,,,,,,
17403,10002921734,Gm44,,,,,,
17404,10002921739,Gm15833,,,,,,
17405,10002921741,Gm17835,,,,,,
17406,10002921749,Pate1,,,,,,
17407,10002921777,Gm24826,,,,,,
17408,10002921818,Gm10313,,,,,,
17409,10002921833,Fmn1,,,,,,
17410,10002921843,Gm47431,,,,,,
17411,10002921855,Osbpl6,,,,,,
17412,10002921857,Elk4,,,,,,
17413,10002921868,Krtap31-2,,,,,,
17414,10002921875,Atad1,,,,,,
17415,10002921880,Slc11a2,,,,,,
17416,10002921890,Gm9758,,,,,,
17417,10002921896,1700028P15Rik,,,,,,
17418,10002921899,Skint9,,,,,,
17419,10002921906,Slc9a4,,,,,,
17420,10002921907,Gm10800,,,,,,
17421,10002921910,Trpc5os,,,,,,
17422,10002921927,Gm24756,,,,,,
17423,10002921944,Dusp27,,,,,,
17424,10002921948,Gm43446,,,,,,
17425,10002921965,Rab3c,,,,,,
17426,10002921966,Pou6f2,,,,,,
17427,10002921975,Gm50176,,,,,,
17428,10002921980,Kynu,,,,,,
17429,10002922005,Vmn1r65,,,,,,
17430,10002922021,Gm19124,,,,,,
17431,10002922032,Gm13214,,,,,,
17432,10002922058,Arhgap26,,,,,,
17433,10002922078,Flywch1,,,,,,
17434,10002922081,Sepsecs,,,,,,
17435,10002922096,Zp4-ps,,,,,,
17436,10002922106,Sez6l,,,,,,
17437,10002922116,Abhd12,,,,,,
17438,10002922122,AI467606,,,,,,
17439,10002922123,Gm14266,,,,,,
17440,10002922126,Pard6g,,,,,,
17441,10002922137,Olfr1265,,,,,,
17442,10002922139,Gm10042,,,,,,
17443,10002922145,Cflar,,,,,,
17444,10002922149,Gm9910,,,,,,
17445,10002922151,Capn2,,,,,,
17446,10002922160,Rtp3,,,,,,
17447,10002922162,Gm29235,,,,,,
17448,10002922163,Rbm44,,,,,,
17449,10002922172,Itsn1,,,,,,
17450,10002922176,Gm13873,,,,,,
17451,10002922178,Gm29140,,,,,,
17452,10002922181,Gm36986,,,,,,
17453,10002922185,Gm47806,,,,,,
17454,10002922202,Zfp462,,,,,,
17455,10002922215,Gm50418,,,,,,
17456,10002922221,Ush2a,,,,,,
17457,10002922224,Gm37684,,,,,,
17458,10002922230,3110040N11Rik,,,,,,
17459,10002922232,Gm22298,,,,,,
17460,10002922238,Hoxd8,,,,,,
17461,10002922249,Pisd-ps2,,,,,,
17462,10002922251,Gm42781,,,,,,
17463,10002922253,Fsip2l,,,,,,
17464,10002922269,AL772407.1,,,,,,
17465,10002922284,Gm14314,,,,,,
17466,10002922289,Gm29784,,,,,,
17467,10002922291,Vmn1r-ps100,,,,,,
17468,10002922296,Gm33354,,,,,,
17469,10002922297,Gm6546,,,,,,
17470,10002922309,Olfm3,,,,,,
17471,10002922315,Rps3a1,,,,,,
17472,10002922317,Scgb2b2,,,,,,
17473,10002922329,Amd-ps6,,,,,,
17474,10002922332,Gm10229,,,,,,
17475,10002922343,Gm44320,,,,,,
17476,10002922358,A730004F24Rik,,,,,,
17477,10002922359,Gm37997,,,,,,
17478,10002922362,Gm9240,,,,,,
17479,10002922370,Gm49861,,,,,,
17480,10002922372,Smim10l2a,,,,,,
17481,10002922382,Gm32175,,,,,,
17482,10002922395,Gm42540,,,,,,
17483,10002922414,Rbm44,,,,,,
17484,10002922415,Brd9,,,,,,
17485,10002922416,AU022751,,,,,,
17486,10002922423,Gm10722,,,,,,
17487,10002922437,Gm29009,,,,,,
17488,10002922440,Pla2g2d,,,,,,
17489,10002922442,Gm14918,,,,,,
17490,10002922456,Lhfpl4,,,,,,
17491,10002922460,Bank1,,,,,,
17492,10002922466,Gpr39,,,,,,
17493,10002922467,Adamts6,,,,,,
17494,10002922501,Gm3888,,,,,,
17495,10002922504,4930589P08Rik,,,,,,
17496,10002922510,Pdha2,,,,,,
17497,10002922511,Gm23644,,,,,,
17498,10002922514,Emx2,,,,,,
17499,10002922517,Klhl29,,,,,,
17500,10002922523,2810025M15Rik,,,,,,
17501,10002922528,Pnpt1,,,,,,
17502,10002922545,Pigbos1,,,,,,
17503,10002922552,Eif2d,,,,,,
17504,10002922562,Gm21006,,,,,,
17505,10002922566,Gm18154,,,,,,
17506,10002922590,Gm22139,,,,,,
17507,10002922595,Gm37380,,,,,,
17508,10002922608,Gm47081,,,,,,
17509,10002922616,Plut,,,,,,
17510,10002922648,5730437C11Rik,,,,,,
17511,10002922652,Gm5983,,,,,,
17512,10002922663,Tm9sf2,,,,,,
17513,10002922678,Celrr,,,,,,
17514,10002922679,Galnt13,,,,,,
17515,10002922696,Pced1b,,,,,,
17516,10002922714,Kcnip4,,,,,,
17517,10002922715,Gnl3l,,,,,,
17518,10002922716,Ccnk,,,,,,
17519,10002922723,Gm28467,,,,,,
17520,10002922740,Tbc1d24,,,,,,
17521,10002922750,Mef2a,,,,,,
17522,10002922755,Olfr1018,,,,,,
17523,10002922758,Gm5546,,,,,,
17524,10002922769,Gm18956,,,,,,
17525,10002922770,Gm48018,,,,,,
17526,10002922772,Gm13481,,,,,,
17527,10002922778,Rps6-ps4,,,,,,
17528,10002922788,Gm5608,,,,,,
17529,10002922796,Gm34307,,,,,,
17530,10002922803,Arhgap15os,,,,,,
17531,10002922811,Nckap5,,,,,,
17532,10002922820,Vwc2l,,,,,,
17533,10002922821,9330162B11Rik,,,,,,
17534,10002922826,4930593A02Rik,,,,,,
17535,10002922827,4632428C04Rik,,,,,,
17536,10002922844,Gm37565,,,,,,
17537,10002922858,Gm6075,,,,,,
17538,10002922881,B230118H07Rik,,,,,,
17539,10002922886,Slc9a2,,,,,,
17540,10002922895,Olfr314,,,,,,
17541,10002922901,Tmco5,,,,,,
17542,10002922915,Olfr403,,,,,,
17543,10002922917,Olfr1384,,,,,,
17544,10002922944,Gm23716,,,,,,
17545,10002922957,Gm42839,,,,,,
17546,10002922965,Zbtb46,,,,,,
17547,10002922967,Gm25919,,,,,,
17548,10002922973,Gm22433,,,,,,
17549,10002922988,Hecw1,,,,,,
17550,10002922989,Gm23987,,,,,,
17551,10002923006,Sqle,,,,,,
17552,10002923007,4933401J01Rik,,,,,,
17553,10002923013,Gm42594,,,,,,
17554,10002923015,Gm28634,,,,,,
17555,10002923020,Sox13,,,,,,
17556,10002923049,Gm12695,,,,,,
17557,10002923060,Gm14242,,,,,,
17558,10002923064,Gm42424,,,,,,
17559,10002923088,Gm49536,,,,,,
17560,10002923092,Olfr490,,,,,,
17561,10002923093,Msc,,,,,,
17562,10002923099,Gm19324,,,,,,
17563,10002923100,Gm25453,,,,,,
17564,10002923111,1110019D14Rik,,,,,,
17565,10002923114,Gabrg1,,,,,,
17566,10002923126,Gm13411,,,,,,
17567,10002923134,Gm46525,,,,,,
17568,10002923142,Gm5609,,,,,,
17569,10002923150,Igsf9b,,,,,,
17570,10002923154,Morc2a,,,,,,
17571,10002923162,AC161520.1,,,,,,
17572,10002923165,Stpg2,,,,,,
17573,10002923173,Gm26396,,,,,,
17574,10002923190,Gm49295,,,,,,
17575,10002923206,D930019O06Rik,,,,,,
17576,10002923224,Mvb12b,,,,,,
17577,10002923233,Gm5283,,,,,,
17578,10002923236,Pced1c-ps,,,,,,
17579,10002923245,Trdn,,,,,,
17580,10002923252,4930441H08Rik,,,,,,
17581,10002923253,2210406O10Rik,,,,,,
17582,10002923271,Gm19024,,,,,,
17583,10002923286,Sdhaf1,,,,,,
17584,10002923293,Vmn2r-ps2,,,,,,
17585,10002923302,Arap3,,,,,,
17586,10002923317,Gm23432,,,,,,
17587,10002923322,Rbm20,,,,,,
17588,10002923331,Gm8749,,,,,,
17589,10002923339,Gm14064,,,,,,
17590,10002923342,Tnr,,,,,,
17591,10002923345,Gm20618,,,,,,
17592,10002923353,Gm6077,,,,,,
17593,10002923360,Gm47475,,,,,,
17594,10002923363,Gm28888,,,,,,
17595,10002923365,Des,,,,,,
17596,10002923371,Gm14129,,,,,,
17597,10002923373,Gm12028,,,,,,
17598,10002923375,Gm28002,,,,,,
17599,10002923377,1810013D15Rik,,,,,,
17600,10002923392,4933433G19Rik,,,,,,
17601,10002923398,Gm50072,,,,,,
17602,10002923404,Smc4,,,,,,
17603,10002923433,Gm47620,,,,,,
17604,10002923434,Gm28385,,,,,,
17605,10002923437,Gm18352,,,,,,
17606,10002923441,Gm50048,,,,,,
17607,10002923447,Gm30652,,,,,,
17608,10002923449,Gm11099,,,,,,
17609,10002923457,Gm14115,,,,,,
17610,10002923474,Rab39b,,,,,,
17611,10002923477,Gm43542,,,,,,
17612,10002923484,Gm13471,,,,,,
17613,10002923502,Pan3,,,,,,
17614,10002923513,Ky,,,,,,
17615,10002923515,Gm43154,,,,,,
17616,10002923518,Gm13261,,,,,,
17617,10002923521,Nyap2,,,,,,
17618,10002923530,Gm6551,,,,,,
17619,10002923540,Gm14292,,,,,,
17620,10002923547,Zfp697,,,,,,
17621,10002923559,Ddx4,,,,,,
17622,10002923570,Ccdc88a,,,,,,
17623,10002923573,Gm10780,,,,,,
17624,10002923583,Gm32865,,,,,,
17625,10002923604,Gm14617,,,,,,
17626,10002923605,Gm13481,,,,,,
17627,10002923640,Gm11445,,,,,,
17628,10002923656,Ankk1,,,,,,
17629,10002923662,Pir,,,,,,
17630,10002923670,Mnat1,,,,,,
17631,10002923673,n-R5s30,,,,,,
17632,10002923674,Gm49207,,,,,,
17633,10002923683,4930426D05Rik,,,,,,
17634,10002923690,Gm22727,,,,,,
17635,10002923695,Fbxo10,,,,,,
17636,10002923701,Gm22783,,,,,,
17637,10002923703,Prkaca-ps1,,,,,,
17638,10002923712,Akap5,,,,,,
17639,10002923728,Gm14837,,,,,,
17640,10002923743,Rpl30-ps3,,,,,,
17641,10002923744,4930590L14Rik,,,,,,
17642,10002923754,Gm18649,,,,,,
17643,10002923755,Gm49738,,,,,,
17644,10002923757,B020004J07Rik,,,,,,
17645,10002923762,Gm28740,,,,,,
17646,10002923775,Thsd4,,,,,,
17647,10002923777,D5Ertd605e,,,,,,
17648,10002923778,Dgkd,,,,,,
17649,10002923801,Rcn1,,,,,,
17650,10002923805,Gm8391,,,,,,
17651,10002923812,Lyn,,,,,,
17652,10002923826,Brinp2,,,,,,
17653,10002923836,Gm9387,,,,,,
17654,10002923841,Hmgb1-rs18,,,,,,
17655,10002923851,Zfp770,,,,,,
17656,10002923872,Slc10a1,,,,,,
17657,10002923874,Vgll2,,,,,,
17658,10002923881,Trmt9b,,,,,,
17659,10002923932,Prdx2-ps1,,,,,,
17660,10002923941,Gm12026,,,,,,
17661,10002923944,Gm47972,,,,,,
17662,10002923947,Bach2,,,,,,
17663,10002923949,Gm16239,,,,,,
17664,10002923960,Gm47721,,,,,,
17665,10002923964,Gm12296,,,,,,
17666,10002923971,Gm7132,,,,,,
17667,10002923972,Sox5,,,,,,
17668,10002923979,Gm7769,,,,,,
17669,10002923982,Gm13569,,,,,,
17670,10002923986,Aqp11,,,,,,
17671,10002923990,Gm29668,,,,,,
17672,10002923993,Syt13,,,,,,
17673,10002924002,Eras,,,,,,
17674,10002924011,Gm14082,,,,,,
17675,10002924026,Gm23149,,,,,,
17676,10002924041,Alg12,,,,,,
17677,10002924044,Gm38246,,,,,,
17678,10002924052,Xkr4,,,,,,
17679,10002924064,Gm29640,,,,,,
17680,10002924071,Rpl7a,,,,,,
17681,10002924075,AL671885.1,,,,,,
17682,10002924089,Gm15441,,,,,,
17683,10002924093,Gm25829,,,,,,
17684,10002924094,Gm12805,,,,,,
17685,10002924104,Chchd6,,,,,,
17686,10002924106,Gm37749,,,,,,
17687,10002924113,Jazf1,,,,,,
17688,10002924133,Gm37640,,,,,,
17689,10002924138,Popdc3,,,,,,
17690,10002924142,Gm14826,,,,,,
17691,10002924146,Galm,,,,,,
17692,10002924175,AL845275.1,,,,,,
17693,10002924178,Gm29441,,,,,,
17694,10002924190,Negr1,,,,,,
17695,10002924201,Gm43177,,,,,,
17696,10002924207,2010109P13Rik,,,,,,
17697,10002924210,Lef1os1,,,,,,
17698,10002924211,Gm45447,,,,,,
17699,10002924212,Nfia,,,,,,
17700,10002924214,Gm45004,,,,,,
17701,10002924215,Tmem241,,,,,,
17702,10002924230,Cfap73,,,,,,
17703,10002924240,Dgkb,,,,,,
17704,10002924243,Gm12414,,,,,,
17705,10002924247,Slc7a11,,,,,,
17706,10002924254,Gm14643,,,,,,
17707,10002924259,Gm12068,,,,,,
17708,10002924267,Gm11674,,,,,,
17709,10002924272,Gm44301,,,,,,
17710,10002924278,Slamf6,,,,,,
17711,10002924280,C230072F16Rik,,,,,,
17712,10002924289,Dlx1as,,,,,,
17713,10002924293,Crisp1,,,,,,
17714,10002924301,Paqr9,,,,,,
17715,10002924305,Gm23677,,,,,,
17716,10002924319,Prr5l,,,,,,
17717,10002924327,Gm5547,,,,,,
17718,10002924338,Rgs7bp,,,,,,
17719,10002924342,Card11,,,,,,
17720,10002924354,Zdhhc22,,,,,,
17721,10002924360,Gm16539,,,,,,
17722,10002924362,Sox2ot,,,,,,
17723,10002924371,Eef1d,,,,,,
17724,10002924379,Tnrc6c,,,,,,
17725,10002924392,Galnt2l,,,,,,
17726,10002924393,Gm43574,,,,,,
17727,10002924398,Gm32591,,,,,,
17728,10002924401,Gm47677,,,,,,
17729,10002924411,Gm6938,,,,,,
17730,10002924419,Gm37749,,,,,,
17731,10002924433,Dab1,,,,,,
17732,10002924434,9230114J08Rik,,,,,,
17733,10002924462,Gm8176,,,,,,
17734,10002924464,Ttc12,,,,,,
17735,10002924472,Gm23513,,,,,,
17736,10002924474,Gm5267,,,,,,
17737,10002924483,Gm12129,,,,,,
17738,10002924485,Gm48387,,,,,,
17739,10002924493,Gm25681,,,,,,
17740,10002924495,4930413F20Rik,,,,,,
17741,10002924503,Pard6b,,,,,,
17742,10002924507,Gm37557,,,,,,
17743,10002924544,Gm24886,,,,,,
17744,10002924549,Gm9722,,,,,,
17745,10002924557,Igkv19-93,,,,,,
17746,10002924558,Nup160,,,,,,
17747,10002924559,Ntsr1,,,,,,
17748,10002924571,Gm25956,,,,,,
17749,10002924583,Gm3970,,,,,,
17750,10002924605,Gm28172,,,,,,
17751,10002924628,Atcay,,,,,,
17752,10002924632,Slc22a23,,,,,,
17753,10002924653,4930566N20Rik,,,,,,
17754,10002924658,1700039I01Rik,,,,,,
17755,10002924661,Gm49255,,,,,,
17756,10002924664,Gm18384,,,,,,
17757,10002924676,Gm12526,,,,,,
17758,10002924701,Lrba,,,,,,
17759,10002924703,Lrrc66,,,,,,
17760,10002924715,Gm28467,,,,,,
17761,10002924718,Gm29273,,,,,,
17762,10002924733,Gm47937,,,,,,
17763,10002924739,Map4k3,,,,,,
17764,10002924751,Gm45475,,,,,,
17765,10002924754,1700126A01Rik,,,,,,
17766,10002924757,Gm43033,,,,,,
17767,10002924764,Cadm1,,,,,,
17768,10002924768,Pou2f2,,,,,,
17769,10002924773,Got2,,,,,,
17770,10002924784,Gm10863,,,,,,
17771,10002924793,Gm18517,,,,,,
17772,10002924795,Gja8,,,,,,
17773,10002924796,Srek1,,,,,,
17774,10002924822,Gm23528,,,,,,
17775,10002924827,Gm7182,,,,,,
17776,10002924829,Zfp521,,,,,,
17777,10002924830,Gm23602,,,,,,
17778,10002924837,Gm49683,,,,,,
17779,10002924848,Zbtb7c,,,,,,
17780,10002924849,Cfap100,,,,,,
17781,10002924857,1700030L20Rik,,,,,,
17782,10002924861,Rasa2,,,,,,
17783,10002924868,Gm11263,,,,,,
17784,10002924881,Gm24192,,,,,,
17785,10002924886,Gm37994,,,,,,
17786,10002924932,Cdr1,,,,,,
17787,10002924933,Olfr1029,,,,,,
17788,10002924936,Gm37770,,,,,,
17789,10002924953,Acsm5,,,,,,
17790,10002924973,Gm50134,,,,,,
17791,10002924987,Olfr364-ps1,,,,,,
17792,10002924994,Enpp7,,,,,,
17793,10002924998,Bach1,,,,,,
17794,10002924999,Gm13615,,,,,,
17795,10002925016,Appl1,,,,,,
17796,10002925023,Gm15789,,,,,,
17797,10002925029,Gm35554,,,,,,
17798,10002925033,Hs3st4,,,,,,
17799,10002925034,Gm14067,,,,,,
17800,10002925039,Gm14207,,,,,,
17801,10002925042,Gm14143,,,,,,
17802,10002925045,Gm14373,,,,,,
17803,10002925054,Gm13543,,,,,,
17804,10002925057,Gm37419,,,,,,
17805,10002925064,Mir378d,,,,,,
17806,10002925065,Krtap9-5,,,,,,
17807,10002925074,Gm12026,,,,,,
17808,10002925077,Gm40576,,,,,,
17809,10002925078,Gm19291,,,,,,
17810,10002925084,Gm13726,,,,,,
17811,10002925094,Gm7654,,,,,,
17812,10002925102,Dnm3os,,,,,,
17813,10002925112,Fam214b,,,,,,
17814,10002925116,Zfp931,,,,,,
17815,10002925117,Abcc2,,,,,,
17816,10002925118,Cd47,,,,,,
17817,10002925122,Bmp3,,,,,,
17818,10002925129,Gm5262,,,,,,
17819,10002925158,Gm23795,,,,,,
17820,10002925160,Gm7791,,,,,,
17821,10002925165,Gm16333,,,,,,
17822,10002925186,Gm22955,,,,,,
17823,10002925192,Rfx8,,,,,,
17824,10002925205,Camk1g,,,,,,
17825,10002925209,Kif1a,,,,,,
17826,10002925213,Gm33340,,,,,,
17827,10002925215,Atp8a2,,,,,,
17828,10002925216,Bend7,,,,,,
17829,10002925222,Gm5038,,,,,,
17830,10002925232,Gm18865,,,,,,
17831,10002925239,1190007I07Rik,,,,,,
17832,10002925249,Gm15482,,,,,,
17833,10002925255,Gm26145,,,,,,
17834,10002925261,Gm37142,,,,,,
17835,10002925269,A330049N07Rik,,,,,,
17836,10002925277,Kcnq2,,,,,,
17837,10002925279,Gm5846,,,,,,
17838,10002925283,AW047730,,,,,,
17839,10002925312,Gm49809,,,,,,
17840,10002925313,Gm20754,,,,,,
17841,10002925318,Olfr1483-ps1,,,,,,
17842,10002925319,Stox1,,,,,,
17843,10002925334,Spopl,,,,,,
17844,10002925343,Gm48036,,,,,,
17845,10002925351,Gm13853,,,,,,
17846,10002925353,Erc2,,,,,,
17847,10002925355,Gm14654,,,,,,
17848,10002925365,Lhx1os,,,,,,
17849,10002925368,Gm11403,,,,,,
17850,10002925369,Csf1,,,,,,
17851,10002925377,Gm43164,,,,,,
17852,10002925380,Gpr150,,,,,,
17853,10002925410,Ppp1r9b,,,,,,
17854,10002925412,Gm20570,,,,,,
17855,10002925423,Gm14271,,,,,,
17856,10002925426,Resf1,,,,,,
17857,10002925428,Serpinb1c,,,,,,
17858,10002925431,3830417A13Rik,,,,,,
17859,10002925439,Gm27209,,,,,,
17860,10002925440,Kctd3,,,,,,
17861,10002925442,Gm42905,,,,,,
17862,10002925448,Gm31373,,,,,,
17863,10002925450,A730060N03Rik,,,,,,
17864,10002925471,Rad51b,,,,,,
17865,10002925482,Pin1,,,,,,
17866,10002925492,Gm29668,,,,,,
17867,10002925494,Gabrb3,,,,,,
17868,10002925501,Gm2245,,,,,,
17869,10002925534,Gm11568,,,,,,
17870,10002925544,Ttl,,,,,,
17871,10002925553,Gm44629,,,,,,
17872,10002925557,Fndc3b,,,,,,
17873,10002925558,Gm37209,,,,,,
17874,10002925571,Gm38154,,,,,,
17875,10002925575,Wnk3,,,,,,
17876,10002925596,Serpina16,,,,,,
17877,10002925598,Gm3785,,,,,,
17878,10002925628,4933400F21Rik,,,,,,
17879,10002925629,Gm19194,,,,,,
17880,10002925635,Gm6934,,,,,,
17881,10002925638,Gm3227,,,,,,
17882,10002925640,Gm8463,,,,,,
17883,10002925643,Gm48913,,,,,,
17884,10002925658,Gm13914,,,,,,
17885,10002925659,Gm19108,,,,,,
17886,10002925663,Cd27,,,,,,
17887,10002925672,Gm32305,,,,,,
17888,10002925673,Xkr4,,,,,,
17889,10002925708,Mir6239,,,,,,
17890,10002925715,Gm31135,,,,,,
17891,10002925724,Gm13660,,,,,,
17892,10002925725,Gm18216,,,,,,
17893,10002925755,Gm12425,,,,,,
17894,10002925757,Olfr241-ps1,,,,,,
17895,10002925764,Mcph1,,,,,,
17896,10002925769,Nrg1,,,,,,
17897,10002925770,Sval3,,,,,,
17898,10002925775,Mir8110,,,,,,
17899,10002925789,Gm12371,,,,,,
17900,10002925794,Gm13683,,,,,,
17901,10002925796,Kap,,,,,,
17902,10002925801,Gm14091,,,,,,
17903,10002925816,Gm50237,,,,,,
17904,10002925817,Gm37761,,,,,,
17905,10002925825,Gm6975,,,,,,
17906,10002925831,Gm19082,,,,,,
17907,10002925850,Gm48879,,,,,,
17908,10002925854,Gm43735,,,,,,
17909,10002925864,Meis2,,,,,,
17910,10002925874,Gm31256,,,,,,
17911,10002925875,Gm13454,,,,,,
17912,10002925885,Gm20324,,,,,,
17913,10002925890,Cntn4,,,,,,
17914,10002925894,Gm13091,,,,,,
17915,10002925897,Gm42594,,,,,,
17916,10002925902,Rpl7a,,,,,,
17917,10002925904,Nbdy,,,,,,
17918,10002925912,Top3a,,,,,,
17919,10002925915,A230072E10Rik,,,,,,
17920,10002925919,Gm29337,,,,,,
17921,10002925928,Rnase9,,,,,,
17922,10002925930,Gm10184,,,,,,
17923,10002925931,Gm8367,,,,,,
17924,10002925932,Gm49792,,,,,,
17925,10002925936,Gm8625,,,,,,
17926,10002925945,Gm12026,,,,,,
17927,10002925948,Vmn2r-ps68,,,,,,
17928,10002925959,Gm37338,,,,,,
17929,10002925968,Hipk2,,,,,,
17930,10002925979,D630023F18Rik,,,,,,
17931,10002925981,Gm12370,,,,,,
17932,10002925984,Gm32093,,,,,,
17933,10002925989,H2ab2,,,,,,
17934,10002925997,Gm19325,,,,,,
17935,10002926003,Gm46210,,,,,,
17936,10002926007,Gm7205,,,,,,
17937,10002926008,Gm13935,,,,,,
17938,10002926015,Ripply3,,,,,,
17939,10002926017,Gm14130,,,,,,
17940,10002926019,Syt10,,,,,,
17941,10002926021,C730027H18Rik,,,,,,
17942,10002926022,Gm23697,,,,,,
17943,10002926028,BC035947,,,,,,
17944,10002926033,Gm16838,,,,,,
17945,10002926035,Gm6119,,,,,,
17946,10002926046,Lgals9,,,,,,
17947,10002926051,Gm29770,,,,,,
